amount,payment_method,failure_reason,customer_success_rate,retry_count,day_of_week,hour_of_day,is_recovered
2181.49,UPI,insufficient_balance,0.6082434372872453,0,5,18,0
2966.99,UPI,insufficient_balance,0.8169293249062076,0,0,6,1
2476.82,UPI,bank_timeout,0.9111917896531853,0,0,8,0
807.84,CARD,network_error,0.6500602303050323,0,4,6,0
1152.39,NETBANKING,insufficient_balance,0.8900288472167848,0,4,2,0
1648.93,UPI,invalid_payment_details,0.7869477464082552,0,1,15,0
189.09,UPI,temporary_bank_error,0.8956120039656257,1,5,23,1
1940.27,NETBANKING,temporary_bank_error,0.6744492864820532,3,2,21,0
255.37,UPI,insufficient_balance,0.7113770444124016,1,4,21,0
8436.7,UPI,temporary_bank_error,0.8832897040057351,4,4,11,0
731.78,UPI,bank_timeout,0.8795921415886067,1,4,2,0
911.53,CARD,account_issue,0.8477261432252922,1,5,15,0
507.9,CARD,temporary_bank_error,0.40773431492198786,1,1,17,1
584.08,CARD,network_error,0.9398431934189585,0,3,4,0
10658.29,UPI,bank_timeout,0.9013451565117521,0,4,15,1
2808.4,CARD,bank_timeout,0.4587241334184717,1,2,15,0
232.94,UPI,network_error,0.6359198160826589,1,4,15,1
4935.52,NETBANKING,temporary_bank_error,0.5900421431487988,3,3,10,0
3616.43,UPI,invalid_payment_details,0.849489295248033,2,0,20,0
827.81,UPI,bank_timeout,0.7931832830178633,1,2,18,1
1490.25,NETBANKING,insufficient_balance,0.5231236887488608,2,3,19,1
1080.37,CARD,insufficient_balance,0.7792460527295239,2,3,13,0
7883.92,CARD,insufficient_balance,0.9486873773028733,1,6,21,0
494.58,UPI,insufficient_balance,0.6521404750342431,0,0,19,1
1269.03,CARD,account_issue,0.5822932922006954,3,6,2,0
714.69,CARD,invalid_payment_details,0.9119968103133652,1,1,17,0
261.64,CARD,insufficient_balance,0.7506148834382315,1,6,16,0
9814.72,NETBANKING,invalid_payment_details,0.7149113613099357,2,5,21,0
336.44,UPI,account_issue,0.9748267597049017,1,1,18,0
1366.67,UPI,bank_timeout,0.8489295326406886,1,2,15,0
192.35,CARD,network_error,0.6712494200554673,0,5,16,1
735.78,UPI,account_issue,0.548430556352285,0,0,3,0
1672.32,UPI,bank_timeout,0.7672571415506184,2,6,23,1
480.71,UPI,bank_timeout,0.5649667603595294,0,3,4,0
1972.0,CARD,insufficient_balance,0.8422012585996611,0,6,21,0
837.95,UPI,insufficient_balance,0.5731250462853171,0,1,10,0
3498.48,UPI,temporary_bank_error,0.7002092385324828,0,0,12,1
4280.23,UPI,insufficient_balance,0.6093538883084071,1,4,11,0
609.88,UPI,network_error,0.6338469702589828,1,2,2,1
1184.09,UPI,temporary_bank_error,0.43211320445648466,0,3,17,0
1317.45,UPI,invalid_payment_details,0.5380798871287045,0,6,11,0
2037.24,CARD,insufficient_balance,0.6278819755438377,2,1,9,0
1112.52,UPI,invalid_payment_details,0.6332118284059045,2,0,0,0
1326.38,CARD,account_issue,0.5372093259131496,1,1,18,0
859.71,CARD,insufficient_balance,0.8944421118569629,2,1,8,0
1230.58,UPI,network_error,0.43455066034355144,0,5,1,0
4015.59,UPI,invalid_payment_details,0.8751152575742582,2,0,13,0
2092.43,CARD,insufficient_balance,0.2689478198631662,1,5,7,0
2211.12,UPI,invalid_payment_details,0.3712008555675869,2,6,9,0
2259.89,UPI,insufficient_balance,0.7944914508670425,1,1,18,0
940.29,UPI,bank_timeout,0.7863287973872873,2,6,21,0
1508.43,UPI,insufficient_balance,0.9498106220840119,0,4,18,1
370.49,UPI,account_issue,0.8397126081655965,0,3,9,0
3900.3,UPI,insufficient_balance,0.9047361925848427,0,2,22,0
67.83,UPI,insufficient_balance,0.9227303207574559,0,3,7,0
1005.11,CARD,insufficient_balance,0.7024170911121589,0,3,0,0
3431.99,NETBANKING,invalid_payment_details,0.5189755329677209,2,6,7,0
280.38,UPI,insufficient_balance,0.7714696000444804,0,3,8,1
1635.62,UPI,account_issue,0.6554052859498931,0,3,1,0
555.15,CARD,account_issue,0.7906087028441523,2,0,1,0
758.39,UPI,insufficient_balance,0.6800991068401712,0,0,14,0
2824.09,UPI,bank_timeout,0.704044249904063,0,0,10,1
1336.83,CARD,bank_timeout,0.9070837665791298,0,5,9,1
143.4,CARD,bank_timeout,0.7513597063710301,0,4,16,1
413.05,UPI,temporary_bank_error,0.5058066919865472,0,6,5,1
2908.33,UPI,insufficient_balance,0.6118694414657434,0,6,4,0
1718.05,UPI,invalid_payment_details,0.40607068362993104,2,2,8,0
6298.93,UPI,invalid_payment_details,0.8179971740045544,0,0,12,1
5899.65,UPI,insufficient_balance,0.7397115207527026,1,5,2,0
778.8,UPI,network_error,0.8772002531975706,1,3,14,0
13403.05,UPI,account_issue,0.9597853510996327,0,4,3,0
1123.81,UPI,bank_timeout,0.5848200081023005,2,4,11,0
418.77,UPI,bank_timeout,0.6001468457502559,2,6,5,1
581.94,NETBANKING,insufficient_balance,0.8196403072683688,1,0,3,0
114.81,CARD,network_error,0.8183214789366189,1,5,14,0
5469.92,CARD,insufficient_balance,0.9240988885656188,1,5,16,0
5403.28,UPI,bank_timeout,0.7484405420504091,1,1,23,1
397.22,UPI,invalid_payment_details,0.5680862523790544,3,4,11,0
873.16,CARD,insufficient_balance,0.8687629331627812,0,6,9,0
1206.66,CARD,bank_timeout,0.7937244898015925,2,3,9,1
419.74,CARD,bank_timeout,0.7492065962427849,1,3,16,0
189.6,UPI,insufficient_balance,0.5692075083349893,0,5,16,0
888.6,CARD,bank_timeout,0.9160181721440177,1,5,0,1
795.46,NETBANKING,insufficient_balance,0.8950856961621568,0,4,2,0
743.66,UPI,bank_timeout,0.7911976169407477,0,0,16,1
1370.21,UPI,bank_timeout,0.7831630527668926,0,1,4,1
4580.3,UPI,bank_timeout,0.4420576553255677,4,0,19,0
809.9,CARD,insufficient_balance,0.8020872874766172,1,5,0,0
1300.42,UPI,insufficient_balance,0.6918114486841647,0,2,0,0
2268.49,CARD,network_error,0.6775442739506112,0,2,1,0
1908.63,UPI,insufficient_balance,0.5864121647729963,1,6,22,0
593.23,CARD,insufficient_balance,0.5304439184359966,0,5,23,1
1207.58,UPI,invalid_payment_details,0.8406326268177889,1,1,8,0
1896.07,UPI,insufficient_balance,0.8723090490223929,1,3,12,0
354.83,CARD,bank_timeout,0.47073856801508857,2,6,7,0
3879.8,CARD,network_error,0.8833231294952014,0,1,18,1
4589.79,NETBANKING,insufficient_balance,0.6146848065960712,2,5,22,0
532.31,UPI,insufficient_balance,0.7266311195101112,0,1,21,1
1330.98,UPI,bank_timeout,0.6753671843424582,1,1,23,1
2084.49,UPI,insufficient_balance,0.8879105256544475,1,6,4,0
635.48,UPI,insufficient_balance,0.8473984470152173,1,2,5,1
1775.1,UPI,insufficient_balance,0.9145446717662261,2,1,1,0
1291.11,UPI,insufficient_balance,0.8291059457481869,1,5,7,0
252.67,CARD,temporary_bank_error,0.692414590350083,1,2,3,0
1735.69,UPI,insufficient_balance,0.8852416370683496,0,2,0,0
364.99,CARD,bank_timeout,0.9525346117598033,1,0,16,1
2805.12,CARD,bank_timeout,0.4965198754161216,1,3,8,0
560.48,UPI,bank_timeout,0.2802339768742172,1,1,23,0
933.29,NETBANKING,bank_timeout,0.7692043992011655,1,3,8,1
4325.48,UPI,account_issue,0.7755605842037018,1,3,21,0
1801.51,NETBANKING,invalid_payment_details,0.7846570525192678,2,3,12,0
372.61,NETBANKING,insufficient_balance,0.6301543204983122,0,3,8,0
397.46,NETBANKING,insufficient_balance,0.8584026882565156,0,3,1,0
602.26,CARD,temporary_bank_error,0.8441926537824217,0,2,11,1
1627.25,UPI,invalid_payment_details,0.6785337104919988,0,2,6,0
1569.17,UPI,insufficient_balance,0.46269995642308975,1,2,17,0
471.96,UPI,invalid_payment_details,0.6678325490044132,1,5,10,0
341.31,UPI,network_error,0.8454086106972156,0,5,0,1
1453.29,CARD,bank_timeout,0.34323038197041633,1,3,21,0
914.28,CARD,invalid_payment_details,0.33647248854344974,0,1,1,0
9482.62,UPI,network_error,0.6498255455234314,2,3,10,0
1137.52,UPI,invalid_payment_details,0.5082675671509109,3,1,7,0
6729.48,UPI,bank_timeout,0.9143408331292765,0,0,3,0
340.23,UPI,account_issue,0.6072481362827601,0,3,7,0
227.42,UPI,insufficient_balance,0.577247479331942,2,6,13,0
357.78,CARD,account_issue,0.8554567144682954,2,1,3,0
3601.59,CARD,bank_timeout,0.8835230143656381,0,5,13,1
6349.31,UPI,bank_timeout,0.502941413405297,1,3,6,0
501.61,UPI,account_issue,0.6121983172023289,2,5,17,0
691.89,CARD,insufficient_balance,0.7961640693167908,3,6,0,0
340.71,UPI,temporary_bank_error,0.25296707676238533,0,6,23,0
179.17,NETBANKING,bank_timeout,0.7833075749207875,1,5,18,1
2249.38,UPI,network_error,0.9544527424835718,2,5,10,0
1370.62,UPI,bank_timeout,0.7687646387338121,0,1,3,1
1108.2,CARD,network_error,0.583559789695833,0,0,19,1
270.41,UPI,account_issue,0.918565554496251,0,1,22,0
5653.08,UPI,invalid_payment_details,0.6565334704401178,2,2,23,0
662.91,CARD,invalid_payment_details,0.8276719965590189,2,2,19,0
1869.87,CARD,insufficient_balance,0.5506812425201831,0,2,13,1
256.07,UPI,network_error,0.7369684176039382,4,4,15,0
906.39,UPI,account_issue,0.47677313851756753,5,5,12,0
1467.59,UPI,account_issue,0.9171931392464645,0,6,2,0
1520.93,CARD,invalid_payment_details,0.5402863399916743,1,3,15,0
1280.04,UPI,invalid_payment_details,0.8661459162758685,1,3,8,0
1798.17,CARD,account_issue,0.8629319013309888,3,2,10,0
354.06,CARD,account_issue,0.5960759184390715,3,1,16,0
1335.92,UPI,invalid_payment_details,0.6955608338719582,1,0,5,0
1228.76,UPI,invalid_payment_details,0.9685548674801179,0,6,4,0
1382.53,UPI,insufficient_balance,0.9343819146154927,0,3,3,0
1178.91,UPI,account_issue,0.8792572755843661,0,3,22,0
306.98,CARD,temporary_bank_error,0.3620000105310649,1,1,14,1
293.59,CARD,insufficient_balance,0.8396659854622917,1,3,14,0
119.79,UPI,insufficient_balance,0.6730648552058445,0,4,21,0
2483.77,CARD,insufficient_balance,0.6923163203444432,0,4,23,0
2509.05,UPI,insufficient_balance,0.7148645028233876,0,2,18,0
2549.24,UPI,temporary_bank_error,0.7279130385361917,1,6,21,0
1490.39,UPI,insufficient_balance,0.8802155489234437,1,6,15,0
129.92,UPI,account_issue,0.7461626692416228,4,3,20,0
392.8,UPI,invalid_payment_details,0.7596885134852746,1,0,7,0
1300.38,CARD,invalid_payment_details,0.5177388966351867,1,0,3,0
1255.79,UPI,bank_timeout,0.7902818938038983,1,2,6,1
877.65,NETBANKING,bank_timeout,0.9086049498667261,1,2,0,1
1585.92,UPI,insufficient_balance,0.8925348898465314,0,6,19,0
1109.49,CARD,insufficient_balance,0.8709218029671097,0,5,14,0
1237.4,CARD,insufficient_balance,0.8172320953218251,1,5,22,0
578.79,UPI,insufficient_balance,0.7008801475362256,5,3,20,0
2927.81,UPI,bank_timeout,0.8448171972155908,0,3,10,0
712.82,UPI,insufficient_balance,0.5878060046369978,1,5,11,0
289.85,NETBANKING,bank_timeout,0.868308660636577,0,4,11,1
507.25,CARD,invalid_payment_details,0.8477945592653975,1,3,5,0
773.97,CARD,network_error,0.8816408230450345,0,1,22,1
2963.13,CARD,network_error,0.8609472786713148,1,3,5,1
1051.25,UPI,invalid_payment_details,0.669827408730366,1,6,20,0
910.37,UPI,insufficient_balance,0.6914303137967284,1,2,14,0
314.61,UPI,account_issue,0.8360980197776701,1,6,17,0
2405.43,UPI,insufficient_balance,0.9437120644879078,4,2,15,0
571.38,CARD,insufficient_balance,0.36719239695387695,2,6,5,0
992.25,CARD,insufficient_balance,0.4951238657441872,0,4,13,0
4818.33,NETBANKING,insufficient_balance,0.38169404137386326,0,2,22,0
1823.96,UPI,insufficient_balance,0.7024603384771335,0,4,14,0
215.24,UPI,temporary_bank_error,0.7991953164429629,1,4,12,1
186.88,CARD,network_error,0.39098151877741405,1,2,16,0
1028.33,UPI,bank_timeout,0.6853957384588361,3,0,17,0
326.12,UPI,account_issue,0.3607562947545973,1,0,19,1
2097.6,UPI,invalid_payment_details,0.7007690623493221,1,0,20,0
1143.97,UPI,insufficient_balance,0.7959928495135886,1,1,7,1
1293.86,NETBANKING,account_issue,0.8143779719876278,0,6,7,0
540.91,UPI,temporary_bank_error,0.5170359041678873,0,0,3,1
6256.55,CARD,bank_timeout,0.4018132481941079,1,1,15,1
18818.46,CARD,network_error,0.6643754041601768,1,0,8,1
829.99,UPI,invalid_payment_details,0.7888896410063031,0,3,3,0
1560.93,CARD,network_error,0.9439713182076579,0,3,17,0
1208.84,UPI,temporary_bank_error,0.3362746882795333,2,4,14,0
845.83,UPI,insufficient_balance,0.716415259610423,0,0,3,1
477.2,CARD,invalid_payment_details,0.8366911692984551,2,1,1,0
370.57,UPI,network_error,0.4476051626160239,1,2,22,0
352.27,UPI,insufficient_balance,0.7388065578857105,3,6,4,0
1644.58,UPI,invalid_payment_details,0.8655646538559519,2,3,19,0
652.18,UPI,temporary_bank_error,0.7641713810119637,1,1,23,0
83.24,UPI,insufficient_balance,0.7734606728026141,3,6,1,0
1711.04,UPI,temporary_bank_error,0.8503976494650072,1,6,15,1
1055.47,UPI,insufficient_balance,0.5724886933702258,0,0,17,0
4216.13,NETBANKING,insufficient_balance,0.47337739188009537,0,4,5,0
1592.6,UPI,insufficient_balance,0.5263984854956638,0,2,18,0
249.97,UPI,temporary_bank_error,0.43939729968965413,1,4,10,0
117.96,UPI,account_issue,0.50514731648698,1,0,2,0
534.07,CARD,insufficient_balance,0.4423991975315817,1,1,21,1
586.92,UPI,network_error,0.9174062351675399,0,5,7,1
2816.24,NETBANKING,insufficient_balance,0.6429001926201043,0,2,21,0
1086.95,CARD,account_issue,0.6662990800721764,2,4,0,0
3407.34,UPI,bank_timeout,0.9257805553348842,1,3,16,0
291.54,UPI,insufficient_balance,0.5755040698347953,2,1,1,0
2879.19,UPI,invalid_payment_details,0.8294470696136411,2,4,7,0
2255.19,CARD,bank_timeout,0.6729440559824479,1,6,0,1
145.73,UPI,account_issue,0.7871494182772804,1,5,9,0
4115.92,CARD,network_error,0.7601624951171099,3,0,3,0
1204.06,CARD,bank_timeout,0.789244979988147,2,1,5,1
1623.02,CARD,network_error,0.7574557566030546,2,5,22,0
461.79,CARD,insufficient_balance,0.8945996833499809,3,4,17,1
3925.49,CARD,insufficient_balance,0.7698912267874376,0,2,8,1
335.01,UPI,account_issue,0.7348787858372867,2,4,16,1
2520.2,UPI,account_issue,0.7672892867970037,0,1,12,0
2491.42,UPI,invalid_payment_details,0.7865861053620851,1,0,15,0
413.99,UPI,network_error,0.5079606060195283,0,4,6,0
7969.47,NETBANKING,temporary_bank_error,0.9352666326471019,0,0,8,0
1382.33,UPI,bank_timeout,0.8137355328383388,1,4,5,1
2108.84,CARD,bank_timeout,0.8809973203430551,1,3,14,0
238.14,CARD,insufficient_balance,0.9778200011080308,3,0,3,0
9115.49,CARD,account_issue,0.7357068324044556,1,5,8,0
322.29,UPI,network_error,0.5896617488564322,1,5,17,1
3056.07,UPI,bank_timeout,0.4622704614761922,1,0,15,0
405.54,UPI,insufficient_balance,0.8144650957767966,0,5,17,1
590.52,NETBANKING,insufficient_balance,0.4971375412131758,1,6,21,0
2413.31,UPI,insufficient_balance,0.9353048062635168,3,2,2,0
3064.23,UPI,insufficient_balance,0.9253705616273533,2,4,17,0
307.57,UPI,insufficient_balance,0.6914264813521487,0,5,17,0
3263.23,UPI,invalid_payment_details,0.7193137916950926,2,0,0,0
3118.1,UPI,invalid_payment_details,0.4341924720246817,1,5,9,0
429.25,NETBANKING,invalid_payment_details,0.7175955075986314,2,1,11,0
5424.32,CARD,network_error,0.7063046457586856,0,1,21,1
255.48,CARD,bank_timeout,0.5469976828437406,0,0,20,0
587.12,UPI,invalid_payment_details,0.8979347716802594,0,0,6,0
1770.47,UPI,bank_timeout,0.718981674219134,0,6,11,1
467.05,CARD,insufficient_balance,0.8090406605998426,1,0,21,1
1427.7,CARD,bank_timeout,0.643802361767957,0,4,18,0
1395.59,UPI,bank_timeout,0.8098987275476907,1,3,16,0
909.53,CARD,bank_timeout,0.3759524139734969,1,5,16,0
2520.97,NETBANKING,insufficient_balance,0.8020784633869915,0,2,23,0
872.74,UPI,account_issue,0.5931501683282191,0,0,5,0
1382.35,UPI,account_issue,0.36039820080960977,1,4,20,0
3451.18,UPI,insufficient_balance,0.4059587943657576,0,6,15,0
2417.98,NETBANKING,bank_timeout,0.9444125163208499,3,1,23,1
2406.71,UPI,account_issue,0.45959780019609897,0,3,23,0
347.52,CARD,insufficient_balance,0.9155699939139792,0,5,0,1
1853.43,CARD,insufficient_balance,0.676141202256662,1,4,15,0
455.55,UPI,bank_timeout,0.5867998280744129,1,4,15,1
304.47,UPI,invalid_payment_details,0.2536093595572775,5,2,13,0
1020.75,UPI,account_issue,0.7816397001502224,1,5,22,0
443.95,CARD,insufficient_balance,0.37983393166374047,1,1,1,0
2417.81,CARD,bank_timeout,0.784616643157749,1,2,22,1
2476.34,CARD,insufficient_balance,0.176323426918192,1,2,10,0
163.59,UPI,bank_timeout,0.7194424449829905,3,4,16,0
479.0,UPI,bank_timeout,0.32999023757452406,2,5,14,0
254.73,CARD,bank_timeout,0.9398765380193972,3,0,11,0
690.47,UPI,insufficient_balance,0.7174583031207376,4,3,23,0
1728.79,UPI,insufficient_balance,0.5230487817074742,1,5,22,1
860.67,UPI,insufficient_balance,0.5989680378183143,1,3,4,1
608.04,UPI,invalid_payment_details,0.5959637691344377,0,4,9,0
4024.58,UPI,insufficient_balance,0.9582377632959445,0,6,12,0
109.41,UPI,insufficient_balance,0.7741377335257568,1,6,14,1
3777.7,CARD,temporary_bank_error,0.5501622366217953,3,5,0,0
636.33,UPI,insufficient_balance,0.5765643287316072,2,4,14,0
1014.24,NETBANKING,insufficient_balance,0.7668880422613087,0,5,14,0
647.19,UPI,insufficient_balance,0.6004343464256504,2,6,14,0
5130.14,UPI,insufficient_balance,0.549447492413925,0,0,16,1
320.22,UPI,bank_timeout,0.7897685335007483,2,0,18,0
1109.58,CARD,insufficient_balance,0.933737381255859,2,4,3,0
1858.34,NETBANKING,insufficient_balance,0.9650076612967876,0,1,2,0
218.98,UPI,temporary_bank_error,0.9529742329244056,3,4,7,1
437.07,UPI,insufficient_balance,0.6515803395137236,0,2,8,0
945.6,UPI,network_error,0.8504298284785484,1,2,14,0
451.84,CARD,invalid_payment_details,0.7323937325188064,3,4,0,0
485.13,CARD,temporary_bank_error,0.7788632039172866,1,6,14,1
772.89,CARD,bank_timeout,0.7328257304242013,1,6,13,0
2099.77,UPI,temporary_bank_error,0.7354193471170741,2,0,0,1
778.43,UPI,account_issue,0.5037970492904951,1,1,13,0
3224.16,CARD,bank_timeout,0.7537844910527092,1,2,5,1
404.33,CARD,network_error,0.431870348512265,1,0,15,0
313.59,UPI,insufficient_balance,0.5013583490063818,3,4,12,0
7527.7,UPI,bank_timeout,0.6607268227487301,1,0,19,0
567.95,NETBANKING,bank_timeout,0.7713768828409029,0,6,22,1
295.62,UPI,insufficient_balance,0.5595312864919093,0,4,19,0
192.09,UPI,account_issue,0.8575753094730219,4,2,17,0
3213.46,UPI,insufficient_balance,0.8077775967878921,1,3,16,0
779.53,UPI,account_issue,0.6886322853105882,0,6,23,0
850.9,UPI,insufficient_balance,0.7906430819298673,2,1,17,0
935.24,CARD,insufficient_balance,0.7823740741810755,1,6,9,0
3019.79,UPI,account_issue,0.528177039075305,2,4,8,0
916.42,UPI,insufficient_balance,0.7127271717389809,1,5,22,0
11430.65,CARD,account_issue,0.6885664377589595,2,4,14,0
1253.58,NETBANKING,account_issue,0.8072112937409809,2,3,19,0
3170.94,CARD,insufficient_balance,0.8691993862932744,2,4,19,0
2453.42,CARD,insufficient_balance,0.5938597760502206,3,2,10,0
1057.38,NETBANKING,insufficient_balance,0.5654936884220391,0,0,21,0
609.74,CARD,account_issue,0.6914361047492871,2,5,9,0
1528.38,NETBANKING,invalid_payment_details,0.764688090934598,4,1,7,0
1826.39,CARD,insufficient_balance,0.8649151374352043,2,5,7,0
618.57,CARD,insufficient_balance,0.7136311852979922,2,6,22,0
1295.09,CARD,insufficient_balance,0.5958746888053907,0,1,8,0
3775.19,NETBANKING,insufficient_balance,0.9244664281270131,2,0,13,0
8690.17,CARD,temporary_bank_error,0.7873124865353592,2,6,0,0
2576.97,CARD,insufficient_balance,0.6349337448046919,3,2,23,1
7063.95,UPI,insufficient_balance,0.9284350901126407,1,2,3,0
584.42,NETBANKING,account_issue,0.5327190235899296,1,2,20,0
2212.51,UPI,network_error,0.3348115303663521,0,4,15,0
4181.89,UPI,bank_timeout,0.9075650030201576,1,1,16,0
447.5,CARD,bank_timeout,0.44841412634082106,0,6,18,1
674.8,UPI,account_issue,0.22139788412858744,1,6,4,0
6234.82,UPI,network_error,0.8684108048064628,1,1,8,0
413.6,UPI,bank_timeout,0.7912812248467005,2,4,21,1
286.82,UPI,insufficient_balance,0.7172709564293968,1,1,2,0
5054.23,UPI,invalid_payment_details,0.7731053408733642,1,3,11,0
3629.18,UPI,insufficient_balance,0.9156228513096225,0,2,15,1
1689.39,CARD,bank_timeout,0.6953326081752491,0,4,16,1
1047.63,UPI,network_error,0.454300794252926,0,5,1,0
707.31,CARD,network_error,0.8966070919610102,0,4,23,1
1453.82,CARD,network_error,0.7768638330082152,1,6,14,1
5323.08,UPI,network_error,0.6667016458085412,1,1,18,0
1392.1,CARD,invalid_payment_details,0.7728694510735503,1,3,10,0
9575.46,UPI,insufficient_balance,0.5477430302516034,0,0,14,1
446.78,CARD,network_error,0.4132393777813151,1,4,13,1
1075.26,UPI,network_error,0.8347817134793664,0,6,9,0
755.17,NETBANKING,bank_timeout,0.8071804047998258,0,1,17,1
370.5,UPI,temporary_bank_error,0.9317578965290807,0,5,7,1
940.97,UPI,network_error,0.4307920271805779,1,0,2,0
1664.58,UPI,bank_timeout,0.493397724989368,0,3,17,1
1852.39,CARD,invalid_payment_details,0.6992488847711175,5,5,17,0
9608.97,UPI,bank_timeout,0.7642494597070735,1,3,3,0
1744.93,UPI,bank_timeout,0.7623932268435567,1,3,23,1
3463.85,UPI,bank_timeout,0.8978427662195955,1,4,16,1
1171.56,UPI,insufficient_balance,0.5358786869264652,0,2,1,0
5872.62,CARD,account_issue,0.638023392555628,1,4,13,0
12069.65,UPI,insufficient_balance,0.5937359257033268,1,2,5,0
1865.13,CARD,invalid_payment_details,0.956824486237255,0,3,11,0
406.4,UPI,account_issue,0.8093414217459306,1,4,1,0
633.46,UPI,insufficient_balance,0.5292371867086985,2,6,12,0
1453.8,UPI,insufficient_balance,0.7693814724002164,2,4,11,0
1731.08,CARD,insufficient_balance,0.773551921657441,0,6,10,0
2204.87,CARD,invalid_payment_details,0.887297952498126,0,3,22,0
1737.49,UPI,insufficient_balance,0.5360480791121638,1,1,7,0
1104.32,CARD,bank_timeout,0.7521387491243763,4,2,10,1
580.45,CARD,insufficient_balance,0.7097134177258588,1,6,22,0
1637.85,UPI,invalid_payment_details,0.7077790543474882,1,0,2,0
7009.26,UPI,bank_timeout,0.5846397342265515,2,6,7,0
3040.96,UPI,network_error,0.8037451789611797,0,0,16,0
1871.89,UPI,insufficient_balance,0.9023698955696993,2,3,18,0
3070.41,UPI,insufficient_balance,0.8389799122176436,0,5,13,0
756.68,CARD,insufficient_balance,0.8599143421677425,0,1,20,0
659.67,UPI,network_error,0.7383120611822819,0,4,17,0
519.16,UPI,temporary_bank_error,0.8181076104743695,2,4,11,0
967.5,UPI,insufficient_balance,0.6879663923220652,1,2,12,1
719.1,UPI,network_error,0.8554184588581808,2,0,2,1
3671.2,UPI,insufficient_balance,0.8020451987591717,0,2,9,0
681.76,CARD,bank_timeout,0.8544008110214656,1,2,14,1
491.41,UPI,bank_timeout,0.6874723685544787,3,3,23,0
7650.89,CARD,bank_timeout,0.8730566748026864,0,0,12,1
698.28,UPI,bank_timeout,0.9210256312257713,0,0,5,1
1278.61,CARD,invalid_payment_details,0.9354173214693169,1,5,4,0
1722.14,UPI,insufficient_balance,0.8410676487338231,0,6,8,1
351.89,CARD,invalid_payment_details,0.8731556849028641,1,5,13,0
3772.46,CARD,bank_timeout,0.680813747559058,1,2,23,0
2073.76,UPI,insufficient_balance,0.9181606486690429,1,4,21,0
5210.25,CARD,insufficient_balance,0.5764658705361604,0,6,7,0
556.01,UPI,invalid_payment_details,0.7594645873716551,1,4,13,0
1210.91,UPI,bank_timeout,0.4251473562718453,0,4,0,0
1140.65,NETBANKING,account_issue,0.5095478553753454,1,1,7,0
1427.8,UPI,insufficient_balance,0.8784347546668364,1,2,8,0
256.05,UPI,insufficient_balance,0.7883998170895563,1,4,22,0
1225.17,UPI,temporary_bank_error,0.6025059664025276,2,4,17,1
263.36,UPI,temporary_bank_error,0.8096040873108878,0,3,15,1
1569.22,NETBANKING,account_issue,0.5834645824464813,2,6,20,0
130.5,UPI,account_issue,0.6445603159715311,2,5,0,0
172.16,UPI,network_error,0.6647397007630931,0,0,2,1
2486.29,UPI,bank_timeout,0.6537479907802284,1,1,21,0
634.71,UPI,bank_timeout,0.5781284251208613,1,1,19,1
408.36,UPI,temporary_bank_error,0.8019088137604824,2,0,0,0
3908.25,UPI,account_issue,0.934608406675377,0,6,11,0
1521.77,UPI,network_error,0.6936076522630491,1,0,19,1
2623.04,CARD,insufficient_balance,0.8594779710765329,1,6,15,0
928.67,UPI,temporary_bank_error,0.6697939866457148,1,0,9,0
15988.56,UPI,bank_timeout,0.6011854129260183,2,3,12,0
599.13,NETBANKING,temporary_bank_error,0.9136681958985264,1,3,3,0
6276.05,CARD,account_issue,0.7173138293596278,2,4,17,0
1031.36,CARD,insufficient_balance,0.7602635377070506,3,3,18,1
209.66,CARD,bank_timeout,0.817718584161855,0,4,23,1
1777.3,UPI,invalid_payment_details,0.7492255587568315,1,4,6,0
1502.32,CARD,insufficient_balance,0.6997196720898241,2,5,20,0
383.25,UPI,invalid_payment_details,0.8280892337848546,2,3,18,0
436.06,CARD,network_error,0.923855265780484,1,2,22,1
1069.88,UPI,insufficient_balance,0.557837065810459,0,0,6,0
1555.8,NETBANKING,insufficient_balance,0.7611279354862023,1,4,6,0
92.7,CARD,insufficient_balance,0.8816915140561968,2,2,13,0
3143.59,UPI,insufficient_balance,0.8290891946938949,1,2,4,0
668.81,UPI,invalid_payment_details,0.7960699751261161,0,1,14,0
289.53,UPI,account_issue,0.5822055331348411,4,3,4,0
2810.36,CARD,insufficient_balance,0.5063743541249884,0,0,18,0
1071.04,UPI,insufficient_balance,0.7937879244576704,2,2,4,0
3700.29,UPI,insufficient_balance,0.8923367263643338,1,6,13,0
1699.27,NETBANKING,temporary_bank_error,0.7358908543797378,3,2,0,0
1094.97,NETBANKING,network_error,0.5011555786695535,0,0,7,0
941.31,NETBANKING,insufficient_balance,0.8313796605711545,1,4,15,1
1777.05,UPI,network_error,0.41345094468656807,0,0,19,0
725.22,CARD,temporary_bank_error,0.8393769601384619,2,6,10,0
467.51,NETBANKING,account_issue,0.38624566479408373,2,3,11,0
2018.09,UPI,bank_timeout,0.5924636293215662,3,0,11,0
949.1,UPI,invalid_payment_details,0.7484253240052174,1,0,6,0
1134.07,CARD,account_issue,0.8228036963703316,0,3,23,1
3259.67,CARD,insufficient_balance,0.8069979701606765,2,0,17,0
978.6,CARD,temporary_bank_error,0.7836501336757749,3,1,7,0
1113.24,UPI,invalid_payment_details,0.8153658496125479,1,0,22,0
602.06,UPI,bank_timeout,0.8433964169790277,1,6,18,1
1687.06,CARD,bank_timeout,0.939198428328775,1,3,6,1
1555.93,UPI,insufficient_balance,0.9458778311608916,1,5,7,0
